 quando                  | quem      | balcao | o_que                        | canal_criado/usado
 2015-05-24 01:52:08     |  Cliente  | 4      | pede_atendimento             | fc_7274          
 2015-05-24 01:52:08     |  Balcao   | 4      | inicia_atendimento_cliente   | fc_7274          
 2015-05-24 01:52:08     |  Cliente  | 5      | pede_atendimento             | fc_7238          
 2015-05-24 01:52:08     |  Balcao   | 5      | inicia_atendimento_cliente   | fc_7238          
 2015-05-24 01:52:08     |  Cliente  | 1      | pede_atendimento             | fc_7275          
 2015-05-24 01:52:08     |  Balcao   | 1      | inicia_atendimento_cliente   | fc_7275          
 2015-05-24 01:52:08     |  Cliente  | 2      | pede_atendimento             | fc_7239          
 2015-05-24 01:52:08     |  Cliente  | 3      | pede_atendimento             | fc_7276          
 2015-05-24 01:52:08     |  Balcao   | 3      | inicia_atendimento_cliente   | fc_7276          
 2015-05-24 01:52:08     |  Balcao   | 2      | inicia_atendimento_cliente   | fc_7239          
 2015-05-24 01:52:08     |  Cliente  | 4      | pede_atendimento             | fc_7277          
 2015-05-24 01:52:08     |  Balcao   | 4      | inicia_atendimento_cliente   | fc_7277          
 2015-05-24 01:52:08     |  Cliente  | 5      | pede_atendimento             | fc_7240          
 2015-05-24 01:52:08     |  Balcao   | 5      | inicia_atendimento_cliente   | fc_7240          
 2015-05-24 01:52:08     |  Cliente  | 1      | pede_atendimento             | fc_7278          
 2015-05-24 01:52:08     |  Balcao   | 1      | inicia_atendimento_cliente   | fc_7278          
 2015-05-24 01:52:08     |  Cliente  | 2      | pede_atendimento             | fc_7241          
 2015-05-24 01:52:08     |  Balcao   | 2      | inicia_atendimento_cliente   | fc_7241          
 2015-05-24 01:52:08     |  Cliente  | 3      | pede_atendimento             | fc_7279          
 2015-05-24 01:52:08     |  Balcao   | 3      | inicia_atendimento_cliente   | fc_7279          
 2015-05-24 01:52:08     |  Cliente  | 4      | pede_atendimento             | fc_7242          
 2015-05-24 01:52:08     |  Cliente  | 5      | pede_atendimento             | fc_7280          
 2015-05-24 01:52:08     |  Balcao   | 4      | inicia_atendimento_cliente   | fc_7242          
 2015-05-24 01:52:08     |  Balcao   | 5      | inicia_atendimento_cliente   | fc_7280          
 2015-05-24 01:52:08     |  Cliente  | 1      | pede_atendimento             | fc_7281          
 2015-05-24 01:52:08     |  Balcao   | 1      | inicia_atendimento_cliente   | fc_7281          
 2015-05-24 01:52:08     |  Cliente  | 2      | pede_atendimento             | fc_7243          
 2015-05-24 01:52:08     |  Balcao   | 2      | inicia_atendimento_cliente   | fc_7243          
 2015-05-24 01:52:08     |  Cliente  | 3      | pede_atendimento             | fc_7282          
 2015-05-24 01:52:08     |  Balcao   | 3      | inicia_atendimento_cliente   | fc_7282          
 2015-05-24 01:52:08     |  Cliente  | 4      | pede_atendimento             | fc_7244          
 2015-05-24 01:52:08     |  Balcao   | 4      | inicia_atendimento_cliente   | fc_7244          
 2015-05-24 01:52:08     |  Cliente  | 5      | pede_atendimento             | fc_7283          
 2015-05-24 01:52:08     |  Balcao   | 5      | inicia_atendimento_cliente   | fc_7283          
 2015-05-24 01:52:08     |  Cliente  | 1      | pede_atendimento             | fc_7245          
 2015-05-24 01:52:08     |  Balcao   | 1      | inicia_atendimento_cliente   | fc_7245          
 2015-05-24 01:52:08     |  Cliente  | 2      | pede_atendimento             | fc_7284          
 2015-05-24 01:52:08     |  Balcao   | 2      | inicia_atendimento_cliente   | fc_7284          
 2015-05-24 01:52:08     |  Cliente  | 4      | pede_atendimento             | fc_7285          
 2015-05-24 01:52:08     |  Cliente  | 3      | pede_atendimento             | fc_7246          
 2015-05-24 01:52:08     |  Balcao   | 4      | inicia_atendimento_cliente   | fc_7285          
 2015-05-24 01:52:08     |  Balcao   | 3      | inicia_atendimento_cliente   | fc_7246          
 2015-05-24 01:52:08     |  Cliente  | 5      | pede_atendimento             | fc_7286          
 2015-05-24 01:52:08     |  Balcao   | 5      | inicia_atendimento_cliente   | fc_7286          
 2015-05-24 01:52:08     |  Cliente  | 1      | pede_atendimento             | fc_7247          
 2015-05-24 01:52:08     |  Balcao   | 1      | inicia_atendimento_cliente   | fc_7247          
 2015-05-24 01:52:08     |  Cliente  | 2      | pede_atendimento             | fc_7287          
 2015-05-24 01:52:08     |  Cliente  | 3      | pede_atendimento             | fc_7248          
 2015-05-24 01:52:08     |  Balcao   | 2      | inicia_atendimento_cliente   | fc_7287          
 2015-05-24 01:52:08     |  Balcao   | 3      | inicia_atendimento_cliente   | fc_7248          
 2015-05-24 01:52:08     |  Cliente  | 4      | pede_atendimento             | fc_7288          
 2015-05-24 01:52:08     |  Balcao   | 4      | inicia_atendimento_cliente   | fc_7288          
 2015-05-24 01:52:08     |  Cliente  | 5      | pede_atendimento             | fc_7249          
 2015-05-24 01:52:08     |  Balcao   | 5      | inicia_atendimento_cliente   | fc_7249          
 2015-05-24 01:52:08     |  Cliente  | 1      | pede_atendimento             | fc_7289          
 2015-05-24 01:52:08     |  Balcao   | 1      | inicia_atendimento_cliente   | fc_7289          
 2015-05-24 01:52:08     |  Cliente  | 2      | pede_atendimento             | fc_7250          
 2015-05-24 01:52:08     |  Balcao   | 2      | inicia_atendimento_cliente   | fc_7250          
 2015-05-24 01:52:08     |  Cliente  | 3      | pede_atendimento             | fc_7290          
 2015-05-24 01:52:08     |  Balcao   | 3      | inicia_atendimento_cliente   | fc_7290          
 2015-05-24 01:52:08     |  Cliente  | 4      | pede_atendimento             | fc_7251          
 2015-05-24 01:52:08     |  Balcao   | 4      | inicia_atendimento_cliente   | fc_7251          
 2015-05-24 01:52:08     |  Cliente  | 5      | pede_atendimento             | fc_7252          
 2015-05-24 01:52:08     |  Balcao   | 5      | inicia_atendimento_cliente   | fc_7252          
 2015-05-24 01:52:08     |  Cliente  | 1      | pede_atendimento             | fc_7253          
 2015-05-24 01:52:08     |  Balcao   | 1      | inicia_atendimento_cliente   | fc_7253          
 2015-05-24 01:52:08     |  Cliente  | 2      | pede_atendimento             | fc_7254          
 2015-05-24 01:52:08     |  Balcao   | 2      | inicia_atendimento_cliente   | fc_7254          
 2015-05-24 01:52:08     |  Cliente  | 3      | pede_atendimento             | fc_7255          
 2015-05-24 01:52:08     |  Balcao   | 3      | inicia_atendimento_cliente   | fc_7255          
 2015-05-24 01:52:08     |  Cliente  | 4      | pede_atendimento             | fc_7131          
 2015-05-24 01:52:08     |  Cliente  | 5      | pede_atendimento             | fc_7256          
 2015-05-24 01:52:08     |  Balcao   | 4      | inicia_atendimento_cliente   | fc_7131          
 2015-05-24 01:52:08     |  Balcao   | 5      | inicia_atendimento_cliente   | fc_7256          
 2015-05-24 01:52:08     |  Cliente  | 1      | pede_atendimento             | fc_7257          
 2015-05-24 01:52:08     |  Balcao   | 1      | inicia_atendimento_cliente   | fc_7257          
 2015-05-24 01:52:08     |  Cliente  | 2      | pede_atendimento             | fc_7258          
 2015-05-24 01:52:08     |  Balcao   | 2      | inicia_atendimento_cliente   | fc_7258          
 2015-05-24 01:52:08     |  Cliente  | 3      | pede_atendimento             | fc_7259          
 2015-05-24 01:52:08     |  Balcao   | 3      | inicia_atendimento_cliente   | fc_7259          
 2015-05-24 01:52:08     |  Cliente  | 4      | pede_atendimento             | fc_7260          
 2015-05-24 01:52:08     |  Balcao   | 4      | inicia_atendimento_cliente   | fc_7260          
 2015-05-24 01:52:08     |  Cliente  | 5      | pede_atendimento             | fc_7261          
 2015-05-24 01:52:08     |  Balcao   | 5      | inicia_atendimento_cliente   | fc_7261          
 2015-05-24 01:52:08     |  Cliente  | 1      | pede_atendimento             | fc_7262          
 2015-05-24 01:52:08     |  Balcao   | 1      | inicia_atendimento_cliente   | fc_7262          
 2015-05-24 01:52:08     |  Cliente  | 2      | pede_atendimento             | fc_7263          
 2015-05-24 01:52:08     |  Balcao   | 2      | inicia_atendimento_cliente   | fc_7263          
 2015-05-24 01:52:08     |  Cliente  | 3      | pede_atendimento             | fc_7264          
 2015-05-24 01:52:08     |  Balcao   | 3      | inicia_atendimento_cliente   | fc_7264          
 2015-05-24 01:52:08     |  Cliente  | 4      | pede_atendimento             | fc_7265          
 2015-05-24 01:52:08     |  Balcao   | 4      | inicia_atendimento_cliente   | fc_7265          
 2015-05-24 01:52:08     |  Cliente  | 5      | pede_atendimento             | fc_7266          
 2015-05-24 01:52:08     |  Balcao   | 5      | inicia_atendimento_cliente   | fc_7266          
 2015-05-24 01:52:08     |  Cliente  | 1      | pede_atendimento             | fc_7267          
 2015-05-24 01:52:08     |  Balcao   | 1      | inicia_atendimento_cliente   | fc_7267          
 2015-05-24 01:52:08     |  Cliente  | 2      | pede_atendimento             | fc_7268          
 2015-05-24 01:52:08     |  Balcao   | 2      | inicia_atendimento_cliente   | fc_7268          
 2015-05-24 01:52:08     |  Cliente  | 3      | pede_atendimento             | fc_7269          
 2015-05-24 01:52:08     |  Balcao   | 3      | inicia_atendimento_cliente   | fc_7269          
 2015-05-24 01:52:08     |  Cliente  | 4      | pede_atendimento             | fc_7270          
 2015-05-24 01:52:08     |  Balcao   | 4      | inicia_atendimento_cliente   | fc_7270          
 2015-05-24 01:52:08     |  Cliente  | 5      | pede_atendimento             | fc_7271          
 2015-05-24 01:52:08     |  Balcao   | 5      | inicia_atendimento_cliente   | fc_7271          
 2015-05-24 01:52:08     |  Cliente  | 1      | pede_atendimento             | fc_7272          
 2015-05-24 01:52:08     |  Balcao   | 1      | inicia_atendimento_cliente   | fc_7272          
 2015-05-24 01:52:08     |  Cliente  | 2      | pede_atendimento             | fc_7273          
 2015-05-24 01:52:08     |  Balcao   | 2      | inicia_atendimento_cliente   | fc_7273          
 2015-05-24 01:52:08     |  Cliente  | 3      | pede_atendimento             | fc_7235          
 2015-05-24 01:52:08     |  Balcao   | 3      | inicia_atendimento_cliente   | fc_7235          
 2015-05-24 01:52:08     |  Cliente  | 4      | pede_atendimento             | fc_7316          
 2015-05-24 01:52:08     |  Balcao   | 4      | inicia_atendimento_cliente   | fc_7316          
 2015-05-24 01:52:08     |  Cliente  | 5      | pede_atendimento             | fc_7317          
 2015-05-24 01:52:08     |  Balcao   | 5      | inicia_atendimento_cliente   | fc_7317          
 2015-05-24 01:52:08     |  Cliente  | 1      | pede_atendimento             | fc_7318          
 2015-05-24 01:52:08     |  Balcao   | 1      | inicia_atendimento_cliente   | fc_7318          
 2015-05-24 01:52:08     |  Cliente  | 2      | pede_atendimento             | fc_7319          
 2015-05-24 01:52:08     |  Balcao   | 2      | inicia_atendimento_cliente   | fc_7319          
 2015-05-24 01:52:08     |  Cliente  | 3      | pede_atendimento             | fc_7320          
 2015-05-24 01:52:08     |  Balcao   | 3      | inicia_atendimento_cliente   | fc_7320          
 2015-05-24 01:52:08     |  Cliente  | 4      | pede_atendimento             | fc_7321          
 2015-05-24 01:52:08     |  Balcao   | 4      | inicia_atendimento_cliente   | fc_7321          
 2015-05-24 01:52:08     |  Cliente  | 5      | pede_atendimento             | fc_7322          
 2015-05-24 01:52:08     |  Balcao   | 5      | inicia_atendimento_cliente   | fc_7322          
 2015-05-24 01:52:08     |  Cliente  | 1      | pede_atendimento             | fc_7323          
 2015-05-24 01:52:08     |  Balcao   | 1      | inicia_atendimento_cliente   | fc_7323          
 2015-05-24 01:52:08     |  Cliente  | 2      | pede_atendimento             | fc_7324          
 2015-05-24 01:52:08     |  Balcao   | 2      | inicia_atendimento_cliente   | fc_7324          
 2015-05-24 01:52:08     |  Cliente  | 3      | pede_atendimento             | fc_7325          
 2015-05-24 01:52:08     |  Balcao   | 3      | inicia_atendimento_cliente   | fc_7325          
 2015-05-24 01:52:08     |  Cliente  | 4      | pede_atendimento             | fc_7326          
 2015-05-24 01:52:08     |  Balcao   | 4      | inicia_atendimento_cliente   | fc_7326          
 2015-05-24 01:52:08     |  Cliente  | 5      | pede_atendimento             | fc_7327          
 2015-05-24 01:52:08     |  Balcao   | 5      | inicia_atendimento_cliente   | fc_7327          
 2015-05-24 01:52:08     |  Cliente  | 1      | pede_atendimento             | fc_7328          
 2015-05-24 01:52:08     |  Balcao   | 1      | inicia_atendimento_cliente   | fc_7328          
 2015-05-24 01:52:08     |  Cliente  | 2      | pede_atendimento             | fc_7329          
 2015-05-24 01:52:08     |  Balcao   | 2      | inicia_atendimento_cliente   | fc_7329          
 2015-05-24 01:52:08     |  Cliente  | 3      | pede_atendimento             | fc_7330          
 2015-05-24 01:52:08     |  Balcao   | 3      | inicia_atendimento_cliente   | fc_7330          
 2015-05-24 01:52:08     |  Cliente  | 4      | pede_atendimento             | fc_7331          
 2015-05-24 01:52:08     |  Balcao   | 4      | inicia_atendimento_cliente   | fc_7331          
 2015-05-24 01:52:08     |  Cliente  | 5      | pede_atendimento             | fc_7332          
 2015-05-24 01:52:08     |  Balcao   | 5      | inicia_atendimento_cliente   | fc_7332          
 2015-05-24 01:52:08     |  Cliente  | 1      | pede_atendimento             | fc_7333          
 2015-05-24 01:52:08     |  Balcao   | 1      | inicia_atendimento_cliente   | fc_7333          
 2015-05-24 01:52:08     |  Cliente  | 2      | pede_atendimento             | fc_7334          
 2015-05-24 01:52:08     |  Balcao   | 2      | inicia_atendimento_cliente   | fc_7334          
 2015-05-24 01:52:08     |  Cliente  | 3      | pede_atendimento             | fc_7335          
 2015-05-24 01:52:08     |  Balcao   | 3      | inicia_atendimento_cliente   | fc_7335          
